"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
931,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",931,"PiparpatiParchrouwa",NA,"Village development committee","Village development committee"
932,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",932,"PipraBasantapur",NA,"Village development committee","Village development committee"
933,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",933,"PipradhiGoth",NA,"Village development committee","Village development committee"
934,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",934,"Prasauni",NA,"Village development committee","Village development committee"
935,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",935,"Prastoka",NA,"Village development committee","Village development committee"
936,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",936,"Prasurmpur",NA,"Village development committee","Village development committee"
937,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",937,"Purainiya",NA,"Village development committee","Village development committee"
938,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",938,"Raghunathpur",NA,"Village development committee","Village development committee"
939,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",939,"RampurTokani",NA,"Village development committee","Village development committee"
940,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",940,"Rampurwa",NA,"Village development committee","Village development committee"
941,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",941,"Ratanpuri",NA,"Village development committee","Village development committee"
942,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",942,"Rauwahi",NA,"Village development committee","Village development committee"
943,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",943,"Sapahi",NA,"Village development committee","Village development committee"
944,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",944,"ShreenagarBairiya",NA,"Village development committee","Village development committee"
945,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",945,"Sihorwa",NA,"Village development committee","Village development committee"
946,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",946,"Sinhasani",NA,"Village development committee","Village development committee"
947,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",947,"Sisahaniya",NA,"Village development committee","Village development committee"
948,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",948,"Tedhakatti",NA,"Village development committee","Village development committee"
949,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",949,"Telkuwa",NA,"Village development committee","Village development committee"
950,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",950,"Tetariya",NA,"Village development committee","Village development committee"
951,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",951,"Uchidiha",NA,"Village development committee","Village development committee"
952,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",952,"Umarjan",NA,"Village development committee","Village development committee"
953,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",953,"Ayodhyapuri",NA,"Village development committee","Village development committee"
954,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",954,"Bachhyauli",NA,"Village development committee","Village development committee"
955,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",955,"Bagauda",NA,"Village development committee","Village development committee"
956,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",956,"Bhandara",NA,"Village development committee","Village development committee"
957,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",957,"BharatpurN.P.",NA,"Village development committee","Village development committee"
958,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",958,"Birendranagar",NA,"Village development committee","Village development committee"
959,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",959,"Chainpur",NA,"Village development committee","Village development committee"
960,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",960,"ChandiBhanjyang",NA,"Village development committee","Village development committee"
961,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",961,"Dahakhani",NA,"Village development committee","Village development committee"
962,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",962,"Darechok",NA,"Village development committee","Village development committee"
963,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",963,"Dibyanagar",NA,"Village development committee","Village development committee"
964,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",964,"Fulbari",NA,"Village development committee","Village development committee"
965,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",965,"Gardi",NA,"Village development committee","Village development committee"
966,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",966,"Gitanagar",NA,"Village development committee","Village development committee"
967,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",967,"Gunjanagar",NA,"Village development committee","Village development committee"
968,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",968,"Jagatpur",NA,"Village development committee","Village development committee"
969,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",969,"Jutpani",NA,"Village development committee","Village development committee"
970,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",970,"Kabilas",NA,"Village development committee","Village development committee"
971,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",971,"Kathar",NA,"Village development committee","Village development committee"
972,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",972,"Kaule",NA,"Village development committee","Village development committee"
973,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",973,"Khairahani",NA,"Village development committee","Village development committee"
974,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",974,"Korak",NA,"Village development committee","Village development committee"
975,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",975,"Kumroj",NA,"Village development committee","Village development committee"
976,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",976,"Lothar",NA,"Village development committee","Village development committee"
977,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",977,"MadiKalyanpur",NA,"Village development committee","Village development committee"
978,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",978,"Mangalpur",NA,"Village development committee","Village development committee"
979,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",979,"Meghauli",NA,"Village development committee","Village development committee"
980,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",980,"Padampur",NA,"Village development committee","Village development committee"
981,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",981,"Parbatipur",NA,"Village development committee","Village development committee"
982,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",982,"Patihani",NA,"Village development committee","Village development committee"
983,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",983,"Piple",NA,"Village development committee","Village development committee"
984,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",984,"Pithuwa",NA,"Village development committee","Village development committee"
985,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",985,"RatnanagarN.P.",NA,"Village development committee","Village development committee"
986,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",986,"Royal Chitawan Natio",NA,"Village development committee","Village development committee"
987,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",987,"Saradanagar",NA,"Village development committee","Village development committee"
988,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",988,"Shaktikhor",NA,"Village development committee","Village development committee"
989,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",989,"Sibanagar",NA,"Village development committee","Village development committee"
990,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",990,"Siddi",NA,"Village development committee","Village development committee"
991,157,"NPL","Nepal",1,"Central",3,"Narayani",16,"Chitawan",991,"Sukranagar",NA,"Village development committee","Village development committee"
992,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",992,"Agara",NA,"Village development committee","Village development committee"
993,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",993,"Ambhanjyang",NA,"Village development committee","Village development committee"
994,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",994,"Bajrabarahi",NA,"Village development committee","Village development committee"
995,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",995,"Basamadi",NA,"Village development committee","Village development committee"
996,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",996,"Betini",NA,"Village development committee","Village development committee"
997,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",997,"Bhaise",NA,"Village development committee","Village development committee"
998,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",998,"BhartaPundyadevi",NA,"Village development committee","Village development committee"
999,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",999,"Bhimfedi",NA,"Village development committee","Village development committee"
1000,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1000,"Budhichaur",NA,"Village development committee","Village development committee"
1001,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1001,"Chitlang",NA,"Village development committee","Village development committee"
1002,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1002,"Churiyamai",NA,"Village development committee","Village development committee"
1003,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1003,"Daman",NA,"Village development committee","Village development committee"
1004,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1004,"Dandakharka",NA,"Village development committee","Village development committee"
1005,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1005,"Dhimal",NA,"Village development committee","Village development committee"
1006,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1006,"Fakhel",NA,"Village development committee","Village development committee"
1007,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1007,"Faparbari",NA,"Village development committee","Village development committee"
1008,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1008,"Gogane",NA,"Village development committee","Village development committee"
1009,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1009,"Handikhola",NA,"Village development committee","Village development committee"
1010,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1010,"Hatiya",NA,"Village development committee","Village development committee"
1011,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1011,"HetaudaN.P.",NA,"Village development committee","Village development committee"
1012,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1012,"Hurnamadi",NA,"Village development committee","Village development committee"
1013,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1013,"IpaPanchakanya",NA,"Village development committee","Village development committee"
1014,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1014,"Kalikatar",NA,"Village development committee","Village development committee"
1015,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1015,"Kankada",NA,"Village development committee","Village development committee"
1016,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1016,"Khairang",NA,"Village development committee","Village development committee"
1017,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1017,"Kogate",NA,"Village development committee","Village development committee"
1018,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1018,"Kulekhani",NA,"Village development committee","Village development committee"
1019,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1019,"Makwanpurgadhi",NA,"Village development committee","Village development committee"
1020,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1020,"Manahari",NA,"Village development committee","Village development committee"
1021,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1021,"Manthali",NA,"Village development committee","Village development committee"
1022,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1022,"Markhu",NA,"Village development committee","Village development committee"
1023,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1023,"Namtar",NA,"Village development committee","Village development committee"
1024,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1024,"Nibuwatar",NA,"Village development committee","Village development committee"
1025,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1025,"PadamPokhari",NA,"Village development committee","Village development committee"
1026,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1026,"Palung",NA,"Village development committee","Village development committee"
1027,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1027,"Parsa Wildlife Reser",NA,"Village development committee","Village development committee"
1028,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1028,"Raigaun",NA,"Village development committee","Village development committee"
1029,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1029,"Raksirang",NA,"Village development committee","Village development committee"
1030,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1030,"SarikhetPalase",NA,"Village development committee","Village development committee"
1031,157,"NPL","Nepal",1,"Central",3,"Narayani",17,"Makwanpur",1031,"Shikharpur",NA,"Village development committee","Village development committee"
